OBJECTID,male_high_white_old,male_med_white_old,male_low_white_old,female_high_white_old,female_med_white_old,female_low_white_old,male_high_poc_old,male_med_poc_old,male_low_poc_old,female_high_poc_old,female_med_poc_old,female_low_poc_old,length,male_high_white_new,male_med_white_new,male_low_white_new,female_high_white_new,female_med_white_new,female_low_white_new,male_high_poc_new,male_med_poc_new,male_low_poc_new,female_high_poc_new,female_med_poc_new,female_low_poc_new
78557,2.941282614,2.528841722,2.225790636,2.946947584,2.679053985,2.930695957,2.456725988,1.935128599,1.924730423,2.445581173,1.939469588,2.032265965,1091.894169,4.148961865,4.115336694,3.946848943,4.159273493,4.09222474,3.943654179,4.113408567,4.087810695,3.825115581,4.117837412,4.063509749,3.862286033
78610,2.723400866,2.294972339,2.010375304,2.709096535,2.40972824,2.653156624,2.25122071,1.713381236,1.705890307,2.230248057,1.705692465,1.796087278,269.4312069,4.19849615,4.190589488,4.029901794,4.186467205,4.131163684,3.994867698,4.164468744,4.169647768,3.895465516,4.137692947,4.0963247,3.895346643
78634,2.085087027,2.092861811,2.061336404,1.958132103,2.079856799,2.582829161,1.797192194,1.705244165,1.78627439,1.695751887,1.623141228,1.910278978,1265.594322,4.087032714,4.153675016,3.917582342,3.982561723,3.981770574,3.820773665,4.206671967,4.358683635,4.045426713,4.052982105,4.115784307,3.919711254
78641,2.663740431,2.234734425,1.950344824,2.648975563,2.348682759,2.591574849,2.192007351,1.653527624,1.645893304,2.170938545,1.645827566,1.735851131,270.8160881,4.108716992,4.10005334,3.938574381,4.097310667,4.041352048,3.904486555,4.074253603,4.078582297,3.80322735,4.047927308,4.005775412,3.80397072
78663,2.710648887,2.280574673,1.998343847,2.693993966,2.391089456,2.633427749,2.240094017,1.700696712,1.693522874,2.217963291,1.69155048,1.781627585,175.019628,4.215921584,4.21070669,4.052414955,4.201605203,4.147714974,4.014025347,4.182609964,4.191049251,3.91807008,4.152552877,4.112684,3.91360425
78755,2.700283243,2.27984808,1.985103733,2.696543412,2.413496751,2.66151828,2.221232562,1.691298414,1.68231786,2.205461508,1.690053908,1.781791088,699.235769,4.213562918,4.192281672,4.024300198,4.212943194,4.15107033,4.005636811,4.177487661,4.166567131,3.893300615,4.166835653,4.118327943,3.913309343
78786,2.636244047,2.201699579,1.926469773,2.612833696,2.299956784,2.539029964,2.170555458,1.627078924,1.620781987,2.145093364,1.613696824,1.702821714,189.5368338,4.0622217,4.063996622,3.914125105,4.041994205,3.991999877,3.866788246,4.031485677,4.048389037,3.781744139,3.992871814,3.957046477,3.765331216
78818,1.921219687,1.917845993,1.890566034,1.788675409,1.89583275,2.398005166,1.63145605,1.524582245,1.60420805,1.524940644,1.436514052,1.716304088,428.9134895,3.831707741,3.903363903,3.689062305,3.706152059,3.70344198,3.557215284,3.94354613,4.098483321,3.812930965,3.767843294,3.825503389,3.648713158
78819,2.827294186,2.396637796,2.11526976,2.809791577,2.505619889,2.747559556,2.357333931,1.817392272,1.810331737,2.334785568,1.80771839,1.897679528,285.5660487,4.041277352,4.036987757,3.87959903,4.026167731,3.972766075,3.840038936,4.008230364,4.017793246,3.745342538,3.977030108,3.937674941,3.739341065
78857,2.865916752,2.435837911,2.153614098,2.8492566,2.546342799,2.788680287,2.395365076,1.855963542,1.848792133,2.373232259,1.84681423,1.936892016,174.7660418,3.998510564,3.993238796,3.834827189,3.984207845,3.93025855,3.796475456,3.965129648,3.973509948,3.700397171,3.935086184,3.895150834,3.695971173
78939,2.953611819,2.534514987,2.235562213,2.952901634,2.673575838,2.920499451,2.473686551,1.944681158,1.933812218,2.460158907,1.946831066,2.036770686,1111.150774,4.098441505,4.067075296,3.895876126,4.106815094,4.039528484,3.890307675,4.060913122,4.037938047,3.766020109,4.060832174,4.005805923,3.79965353
78948,2.679688957,2.246908147,1.968809507,2.659016208,2.350143779,2.590566699,2.211992424,1.670096592,1.663453974,2.18788193,1.658439769,1.747960212,146.0188003,4.018171415,4.017126913,3.863338242,4.000254362,3.948590165,3.819584359,3.986162951,3.999673595,3.729700951,3.950893786,3.913340869,3.718111858
78957,2.739589686,2.311319182,2.024103291,2.726846308,2.428954685,2.671574501,2.266973916,1.728910155,1.720259694,2.24732165,1.723351514,1.812533427,654.9131129,4.102046159,4.087295267,3.921749044,4.096019897,4.036454901,3.895410473,4.065978509,4.063018316,3.785005834,4.046029137,3.999721431,3.794499293
79021,2.727338431,2.308160014,2.01199832,2.725145241,2.444550546,2.693197761,2.247342653,1.718694114,1.709484338,2.232332095,1.718377904,1.810297084,762.7069594,4.116834287,4.093569628,3.92521047,4.117972101,4.055235689,3.909016082,4.080746223,4.067445488,3.795397491,4.072547887,4.023083891,3.818279674
79026,1.991297677,1.967380625,1.870559471,1.870018908,1.969401597,2.42441682,1.70824886,1.583911306,1.616460499,1.614114332,1.52168799,1.764598262,381.9000351,4.124868073,4.22535002,4.033812383,3.991314016,4.032252106,3.917397096,4.239575423,4.423992736,4.164939854,4.063270007,4.160062253,3.998960792
79055,2.56393352,2.264836989,2.18336632,2.442464483,2.169610286,2.40662036,2.411241818,2.080934107,2.130291004,2.322476916,1.976874367,2.097894683,161.7548417,3.691559485,3.60793784,3.457614927,3.671957815,3.564175105,3.444346093,3.658054991,3.589819865,3.422119105,3.60490404,3.502915287,3.393689452
79073,2.796119909,2.362192247,2.085942751,2.773666699,2.462194858,2.70173198,2.329727344,1.786798726,1.780370375,2.304734602,1.774020074,1.863274927,230.2570635,4.150636595,4.151900261,4.001512268,4.131057934,4.080930194,3.955092489,4.119944954,4.136167364,3.869259999,4.082321193,4.046401882,3.85417134
79158,2.802591318,2.368848939,2.092296381,2.780429622,2.469381074,2.709065243,2.335983529,1.793220633,1.786758535,2.311135574,1.780626079,1.869925576,224.0251447,4.093864069,4.094717513,3.943666386,4.074561983,4.024142937,3.897705504,4.062904022,4.078651245,3.81110767,4.025668075,3.98943821,3.796618721
79171,2.918698717,2.487561663,2.20691618,2.900486336,2.595260091,2.836860177,2.449240823,1.908852302,1.901882473,2.426341712,1.89873542,1.988595883,130.0244322,3.974218526,3.970820673,3.814480206,3.958417898,3.905551989,3.773858769,3.941550662,3.952175173,3.680509312,3.909366029,3.870581556,3.673128845
79201,2.646010288,2.212009964,1.935879699,2.623444179,2.311806997,2.55128882,2.179700694,1.636707257,1.630293699,2.154652375,1.62385743,1.713096389,61.01480399,4.12380321,4.125160383,3.974888478,4.104136408,4.054055164,3.928337857,4.093139117,4.109477683,3.842657619,4.055385302,4.01951226,3.827388568
79223,2.831283333,2.400989319,2.119082166,2.81430592,2.510922242,2.753105363,2.360955234,1.821351725,1.814217021,2.338664488,1.812004485,1.902034296,161.9653904,4.10542857,4.100712086,3.943063663,4.090767207,4.037208903,3.904121429,4.072384479,4.081404439,3.808956502,4.041844712,4.002334465,3.803788629
79319,2.736920454,2.304208354,2.026000745,2.716343269,2.407620025,2.648079832,2.269157541,1.727323706,1.720659035,2.245091411,1.715725982,1.805252087,16.28055782,4.105185677,4.104418065,3.951234965,4.087235582,4.035883391,3.907344255,4.073553338,4.087342186,3.818063548,4.038275833,4.001079969,3.806357623
79367,2.625863466,2.191322275,1.916087553,2.602450646,2.289576981,2.528641228,2.160179065,1.616705295,1.610401007,2.134713549,1.60332095,1.692439239,74.45084444,3.998725183,4.000811896,3.851528371,3.978397417,3.928704643,3.803977209,3.968325224,3.985560738,3.719549052,3.929599814,3.894116183,3.702903155
79409,2.722143698,2.290513985,2.01061953,2.703200656,2.396888808,2.638140749,2.253205241,1.712361614,1.705488408,2.229946089,1.701788261,1.79154752,82.33891118,4.011384149,4.008752492,3.853230953,3.994924192,3.942467864,3.811629393,3.978955736,3.9905119,3.719386897,3.94581749,3.907460333,3.710706721
79410,2.693416677,2.262478941,1.981533851,2.675511027,2.370728841,2.612488651,2.22373767,1.683534896,1.676539159,2.200993887,1.673610854,1.763525576,187.712643,4.127462389,4.123168197,3.965454403,4.112123219,4.058536526,3.925646327,4.094086886,4.103705259,3.830738597,4.062512911,4.022926215,3.824333978
79422,2.720710368,2.289864398,2.008780287,2.702929545,2.398343174,2.640151062,2.25094634,1.710828191,1.703804386,2.228260811,1.700980862,1.790903512,141.6248834,4.048039904,4.04406065,3.886996934,4.032670147,3.979438302,3.847048695,4.015094148,4.025032239,3.752792331,3.983519579,3.944343229,3.746281319
79448,2.912135703,2.63337963,2.415099856,2.86229918,2.62408596,2.664073425,2.635817257,2.279443044,2.226484836,2.611932683,2.271921953,2.253005726,406.9065795,4.368876999,4.350551995,4.276518922,4.376383286,4.312771257,4.227286654,4.317695266,4.307153949,4.180040554,4.322709699,4.274198073,4.165773083
79502,2.632649144,2.199885501,1.921759599,2.611998917,2.303163037,2.543593086,2.164937426,1.623057023,1.616407611,2.14083693,1.611413978,1.700934463,212.2927869,4.139118119,4.138205167,3.984669363,4.121170876,4.069641982,3.940838622,4.107265245,4.120913292,3.851215593,4.071968371,4.034570407,3.839551716
79529,2.784300873,2.354365806,2.07187914,2.767893168,2.465325093,2.707768341,2.313579687,1.774306229,1.767098894,2.291586511,1.765338511,1.855437225,186.0634893,4.064211756,4.057970331,3.898207235,4.050430917,3.995709229,3.860744513,4.030106588,4.037393658,3.763023346,4.000721608,3.959916446,3.759627024
79530,2.722341069,2.294174467,2.009212739,2.708414663,2.409607888,2.653220799,2.249899756,1.712311705,1.704781631,2.229116718,1.704857754,1.795312928,284.4693069,4.130228306,4.121429901,3.959551352,4.118714543,4.062746915,3.925386759,4.095605086,4.099769323,3.824565344,4.069526777,4.027422742,3.825496066
79565,2.864109774,2.435832053,2.151023197,2.850016709,2.550968757,2.794492993,2.391785512,1.854090059,1.846569345,2.370916644,1.84653176,1.936953978,381.4982695,4.168006341,4.159886181,3.999069619,4.156178547,4.100781564,3.964317311,4.133959669,4.138874566,3.864690365,4.107474726,4.066008434,3.864937655
79587,2.959971828,2.53925239,2.244834703,2.95587806,2.672272764,2.920149155,2.481139672,1.950916114,1.941987376,2.465194485,1.949458594,2.041153389,694.050319,4.285373019,4.264553896,4.096698494,4.284350963,4.222687816,4.077466251,4.249320296,4.238953852,3.965462757,4.238105836,4.189829819,3.984803225
79635,2.8388439,2.409813254,2.126069982,2.823688324,2.523034456,2.766071987,2.367247967,1.828835445,1.821461212,2.345856315,1.820619974,1.9109015,972.1376784,4.146317387,4.139357573,3.979419041,4.133459761,4.078628918,3.943187083,4.112489857,4.118822111,3.844921141,4.084523335,4.04365587,3.843252868
79647,2.681344416,2.251773808,1.968807259,2.66541355,2.363597101,2.60627097,2.210285942,1.67136223,1.664088413,2.188511166,1.662665557,1.752838909,203.7345632,4.040369106,4.034440461,3.875597933,4.026716652,3.972497328,3.838154228,4.006946969,4.014504292,3.741341218,3.977853702,3.937642818,3.738122625
79715,2.829572441,2.403233651,2.115778976,2.818162919,2.523193509,2.767934761,2.3554379,1.819614563,1.811729596,2.335892074,1.813709385,1.904489255,405.2273732,4.288826907,4.2773055,4.113764877,4.279796168,4.222579422,4.083121147,4.253884587,4.254714566,3.979443458,4.231373517,4.187947768,3.984885984
79749,2.987510481,2.581877238,2.272929266,3.0004569,2.744723464,2.998829236,2.499099635,1.984848771,1.973301431,2.491536731,1.993412462,2.086931584,1531.409899,4.224756422,4.182052922,4.016986014,4.243458719,4.173297894,4.025874019,4.191214453,4.155019444,3.906390863,4.206928758,4.148945585,3.955436336
79750,2.697822813,2.271421647,1.984049006,2.686325189,2.391224465,2.635922552,2.22374795,1.687863475,1.679986509,2.204157567,1.681903766,1.77266878,384.4416281,4.004144795,3.992873958,3.829695607,3.994981252,3.937961794,3.798813918,3.969388667,3.970499206,3.695557899,3.94670046,3.903493022,3.700717551
79757,2.757422442,2.330663795,2.04376989,2.745436812,2.449590443,2.694070391,2.283673391,1.747441486,1.73963231,2.263842736,1.741182033,1.831883485,727.8075121,4.24343026,4.23275156,4.069969247,4.23375976,4.177036735,4.038357471,4.208786494,4.210613079,3.935742096,4.185376617,4.142488136,3.939981429
79806,2.862876314,2.434857927,2.149687128,2.849146794,2.550649195,2.794339655,2.390304266,1.852857137,1.845286924,2.369614501,1.845523383,1.935994127,1052.378367,4.211701554,4.203148044,4.041979791,4.200239802,4.144616947,4.007761727,4.177548401,4.181939635,3.907611426,4.151586342,4.109878651,3.908542449
79881,2.949978731,2.52663802,2.235345282,2.942551677,2.653724382,2.900205217,2.473243976,1.940378491,1.931933418,2.455659009,1.936905185,2.028193416,712.7358794,4.227789625,4.211227861,4.044842463,4.223052472,4.163346068,4.020358471,4.192036417,4.186793305,3.911713488,4.175601566,4.129472843,3.924766794
79883,2.640392425,2.210327626,1.928082542,2.623748193,2.320862608,2.563202609,2.169831012,1.630442313,1.623263583,2.147704579,1.621302384,1.711378152,175.4936524,3.969400152,3.96429571,3.806250851,3.95505892,3.901285903,3.767786608,3.936228048,3.944780655,3.67208237,3.906147115,3.866409353,3.667537089
79937,2.666806806,2.237829051,1.954011892,2.651734789,2.351198354,2.594284028,2.195150675,1.65678911,1.649413712,2.173803034,1.648626443,1.738927376,239.0822628,4.237936127,4.230505143,4.069796455,4.22527716,4.17003426,4.03394963,4.203678495,4.209493724,3.934832996,4.175962831,4.134632521,3.933604384
79986,2.40331586,2.082558525,1.957082511,2.2853194,1.996153572,2.206514878,2.249204261,1.897948935,1.922638514,2.162905379,1.800981161,1.899839236,947.0487849,3.691739454,3.657218335,3.517043003,3.645489337,3.574217541,3.467739742,3.667380827,3.650872644,3.454523937,3.582594145,3.514112202,3.393775338
80010,2.742638242,2.311502545,2.030855079,2.724428649,2.419205792,2.660808062,2.273178127,1.732790913,1.725821604,2.250280641,1.722675857,1.812537425,1023.036409,4.194713321,4.191280265,4.034869563,4.178924615,4.126024756,3.994275227,4.162007305,4.172594487,3.900852156,4.129836613,4.0910143,3.893502355
80014,2.703201516,2.273079651,1.990919296,2.686480153,2.383473578,2.625783653,2.232692269,1.693250471,1.6860886,2.210529673,1.684063227,1.774133742,200.6649747,4.159653427,4.154399932,3.995957451,4.145307864,4.091345858,3.957555698,4.12623677,4.134646862,3.861467988,4.096126892,4.05617465,3.856968725
80018,2.880428039,2.451204837,2.167737362,2.864997533,2.563930264,2.806839927,2.409022041,1.870426941,1.863089224,2.387494766,1.862041018,1.952284943,224.9185819,4.220295067,4.213673308,4.054057561,4.207162461,4.152519223,4.017415912,4.186575772,4.19331391,3.919598419,4.158216969,4.117549942,3.917403196
80123,2.643132927,2.213261866,1.930733213,2.626771923,2.324307636,2.566783624,2.172372894,1.633166404,1.625953315,2.15038702,1.624202887,1.714320162,353.054552,4.093120478,4.087573002,3.928960774,4.079084926,4.025016644,3.890986331,4.059711033,4.067747791,3.794583757,4.030057408,3.990000295,3.790659263
80155,1.844223229,1.841475019,1.813646966,1.712048515,1.820117796,2.322316169,1.554572304,1.44857606,1.528114488,1.448362488,1.360895653,1.641083321,145.5062345,4.025334749,4.099809081,3.881063316,3.898308362,3.897468708,3.749924315,4.140153291,4.30004314,4.00814471,3.961901532,4.023111874,3.843144527
80173,2.977528758,2.680043241,2.462739566,2.920547887,2.658420918,2.70720074,2.698592836,2.331747897,2.294900202,2.668664331,2.314752561,2.312816993,174.602203,4.223779758,4.190142883,4.075844507,4.23391519,4.157515599,4.029632944,4.18819662,4.171776421,3.999870531,4.186745862,4.133168739,3.980298717
80202,2.857397201,2.426865942,2.145311153,2.840076344,2.536177148,2.778201218,2.387309448,1.847484399,1.840398253,2.364850245,1.837923605,1.927908566,148.0063107,3.982951726,3.978515451,3.821032088,3.967996073,3.914540033,3.781685354,3.94990426,3.959280799,3.686823052,3.918931017,3.879522306,3.681110099
80205,2.681801572,2.25101198,1.969843475,2.6641054,2.359643384,2.601493399,2.211977219,1.671911636,1.664878743,2.189334013,1.662117298,1.752053348,155.629854,4.149600083,4.145449285,3.98813579,4.134332806,4.080973452,3.948360488,4.116537475,4.126279842,3.853812525,4.085102851,4.045786729,3.847516204
80259,2.925248853,2.491677188,2.214846864,2.903356036,2.592697231,2.832518002,2.458442651,1.915832892,1.909340891,2.433728606,1.903408151,1.992749795,191.7512028,4.155570958,4.155990204,4.004238561,4.136543653,4.085804852,3.958739436,4.124309294,4.139557661,3.871339203,4.087453958,4.050879124,3.857444175
80260,2.871281059,2.438950161,2.160142479,2.85128197,2.543411108,2.784151073,2.403100739,1.861613982,1.854874485,2.379319723,1.850378973,1.939986807,709.2555698,4.164938433,4.163569932,4.009653308,4.147494075,4.095804515,3.966528291,4.133078952,4.146140342,3.876302067,4.098533318,4.060986807,3.865619619
80319,2.912401658,2.481929314,2.200286811,2.895166205,2.591395152,2.833458802,2.442254075,1.902483984,1.895385756,2.419836757,1.89297631,1.982972422,151.512178,4.15516483,4.150660222,3.993136161,4.140281667,4.086801115,3.953889142,4.122118809,4.131408243,3.858952357,4.091252498,4.051819677,3.853374185
80329,2.783880908,2.353408715,2.071766519,2.766649982,2.462881462,2.704952019,2.313728795,1.773959153,1.766865309,2.291315115,1.764454791,1.854455552,156.4580915,3.96359399,3.958901788,3.801009565,3.948769673,3.895105873,3.761899865,3.930340789,3.939431637,3.66657738,3.899541415,3.859903,3.661150468
80338,2.822880419,2.390152355,2.111969998,2.802277298,2.493517384,2.733962865,2.355136791,1.813288391,1.806625318,2.331057372,1.801674219,1.891195224,176.8367104,4.207530164,4.206852806,4.053842408,4.189539641,4.138267474,4.009871553,4.175983649,4.189870664,3.920776002,4.140654531,4.10354661,3.90897328
80366,2.817797327,2.384591686,2.107170791,2.79646276,2.486628272,2.72671621,2.350585286,1.808304643,1.801734706,2.326144788,1.796230695,1.885646876,329.4986867,4.02478443,4.02489021,3.872909092,4.006155175,3.955343222,3.827956077,3.993575492,4.008404199,3.740150762,3.95732488,3.920696542,3.727035503
80382,2.873785013,2.443804438,2.161436224,2.857266346,2.554565208,2.796968105,2.403134762,1.863825406,1.856634145,2.381071402,1.85476397,1.944860325,180.5122476,4.165195542,4.159799296,4.001302954,4.151017205,4.097017199,3.963125416,4.131807141,4.140031286,3.866904646,4.101945787,4.061959159,3.862711338
